iso,name,longitude,latitude,metric,size,label_l,label_r
BLZ,Belize,-88.68273510023441,17.24252476647155,dollar,135359896.99717805,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 135 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 116 million (85%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Canada - USD 5 million (4%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Mexico - USD 4 million (3%)"
BLZ,Belize,-88.68273510023441,17.24252476647155,pgdp,0.05582829443625933,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">5% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (85% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Canada (4% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Mexico (3% of total)</p>"
BMU,Bermuda,-64.7458500599169,32.315067430740726,dollar,1574100922.762005,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 2 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 981 million (62%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. United Kingdom - USD 355 million (23%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Canada - USD 148 million (9%)"
BMU,Bermuda,-64.7458500599169,32.315067430740726,pgdp,0.22085825047171473,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">21% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (62% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. United Kingdom (23% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Canada (9% of total)</p>"
BOL,Bolivia,-64.45209597511206,-16.7312488393574,dollar,1417100383.199179,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 1 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Argentina - USD 617 million (44%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Spain - USD 258 million (18%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Chile - USD 193 million (14%)"
BOL,Bolivia,-64.45209597511206,-16.7312488393574,pgdp,0.0350714365660742,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">3% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Argentina (44% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Spain (18% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Chile (14% of total)</p>"
BRA,Brazil,-54.355206608256424,-11.524630416426652,dollar,4102018147.700001,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 4 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States - USD 1 billion (28%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Japan - USD 421 million (10%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Portugal - USD 307 million (7%)"
BRA,Brazil,-54.355206608256424,-11.524630416426652,pgdp,0.0024866400326665804,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.1% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. United States (28% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Japan (10% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Portugal (7% of total)</p>"
BRB,Barbados,-59.557383949150285,13.183219369337529,dollar,NA,NA,NA
BRB,Barbados,-59.557383949150285,13.183219369337529,pgdp,NA,NA,NA
BRN,Brunei Darussalam,114.6430958360464,4.543205889917609,dollar,NA,NA,NA
BRN,Brunei Darussalam,114.6430958360464,4.543205889917609,pgdp,NA,NA,NA
BTN,Bhutan,90.4671664717386,27.42163933959824,dollar,57687180.00000001,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 58 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Nepal - USD 25 million (44%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Australia - USD 15 million (26%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. India - USD 9 million (15%)"
BTN,Bhutan,90.4671664717386,27.42163933959824,pgdp,0.020840715062674767,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">2% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Nepal (44% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Australia (26% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. India (15% of total)</p>"
BWA,Botswana,23.85779956995608,-22.236609002062902,dollar,57629183.974567816,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 58 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. South Africa - USD 45 million (77%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. United Kingdom - USD 4 million (6%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Zimbabwe - USD 3 million (6%)"
BWA,Botswana,23.85779956995608,-22.236609002062902,pgdp,0.0030756780713448273,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.3% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. South Africa (77% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. United Kingdom (6% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Zimbabwe (6% of total)</p>"
CAF,Central African Republic,20.520743419397256,6.331390033944319,dollar,NA,NA,NA
CAF,Central African Republic,20.520743419397256,6.331390033944319,pgdp,NA,NA,NA
