id,country,lon,lat,v
170,Colombia,-72.6445066243485,4.18775387735273,46393064.49700001
174,Comoros,43.348265874294,-11.6588614745084,387181.2809999999
178,Congo,14.8797328494913,-0.729439159523384,3712746.5129999965
180,Democratic Republic of the Congo,23.4198275742821,-3.33862959620789,10420227.759000003
184,Cook Isds,-159.787688709522,-21.2226132533998,205267.93600000013
188,Costa Rica,-84.1467362570181,9.86346740740621,16453497.836999983
191,Croatia,16.6257611295833,44.911921008567,30191903.369
192,Cuba,-79.698178576187,21.4761765228694,3197946.814000002
196,Cyprus,33.3753460091992,35.1170041634523,12359128.87500002
203,Czechia,15.3832732920235,49.7491737093098,159625508.85999998
204,Benin,2.3057145288302,9.50301319961589,4133860.6079999995
208,Denmark,9.3786705424094,56.0011881797105,94354910.6140001
212,Dominica,-61.3604719469429,15.4292698609405,249690.4739999999
214,Dominican Republic,-70.4349519852001,18.7795481852299,24016292.15100006
218,Ecuador,-78.4630326109714,-1.56427213888531,21620685.840999994
222,El Salvador,-88.8591148923898,13.7580415170554,12179641.900999987
226,Equatorial Guinea,10.4254566723538,1.59546439365907,727036.8369999997
231,Ethiopia,39.9149028865442,8.72938955704839,10539591.16
232,Eritrea,39.2672401449901,15.0055331476676,399017.25700000004
233,Estonia,25.9168702506338,58.648108311231,16280938.83399999
238,Falkland Isds (Malvinas),-58.7466463637998,-51.7590131276672,170880.177
242,Fiji,177.981446137326,-17.8224709523362,3006639.9849999994
246,Finland,25.657384334547,65.0157895974991,54623465.18599996
251,France,2.19402366278862,46.6423682169416,546620590.5099995
258,French Polynesia,-149.400416710997,-17.6746840801206,1476994.256000001
260,French Southern and Antarctic Lands,53.193855179896,-25.964671226335934,23437.558999999994
262,Djibouti,42.6134968987895,11.7502357276188,8285678.352999994
266,Gabon,11.8394108985457,-0.628448459921234,2928508.741999998
268,Georgia,43.3788665341122,42.1798627773722,8120148.213999997
270,Gambia,-15.3833803858696,13.4286179591893,3619311.244000002
275,Palestinian Territory,35.2425118415458,31.9308187364538,1695620.7950000004
276,Germany,10.4261714274308,51.0830453980048,813342596.1959997
288,Ghana,-1.21923336252658,7.94530467243628,14997220.659000015
292,Gibraltar,-5.34554948459435,36.1402267133608,8758488.195999997
296,Kiribati,-157.390241893235,1.8676673749241,144363.89999999988
300,Greece,23.1103689361618,39.4201226172797,52874206.127000034
304,Greenland,-42.0756778806698,74.1684721896599,1086358.9640000006
308,Grenada,-61.6793793720409,12.1129266563389,289696.70300000027
316,Guam,144.780244582988,13.4454304799452,827776.079
320,Guatemala,-90.3121934911961,15.8208785153526,23447367.599000048
324,Guinea,-10.9869488480402,10.2559865413781,5289570.345999999
328,Guyana,-58.9135261275466,4.68211981385056,3074561.2530000005
332,Haiti,-72.89291379842,18.8835204869835,3169844.5050000018
340,Honduras,-86.4925167900696,14.74037069575,14046747.770000016
344,"Hong Kong SAR, China",114.174587544812,22.2859002379704,502206616.241
348,Hungary,19.3962004836614,47.2252733248629,103155300.96799995
352,Iceland,-19.0568296710609,65.1236092020551,6219250.62
360,Indonesia,113.965382468473,0.155919799590376,162222797.88299993
364,Iran,54.2370770010654,32.90602374289,25718130.96000001
368,Iraq,43.8325291810568,33.1050756675279,60359929.93400002
372,Ireland,-8.24112854555409,53.3048953981649,101193294.12000005
376,Israel,35.027923472437,31.5135422200431,53070524.47100004
380,Italy,12.7636571661231,42.9820112761426,375783884.0950002
384,Côte d'Ivoire,-5.57171019491773,7.5367792794213,12291428.216999996
388,Jamaica,-77.3035889454277,18.1220788934165,5728717.911999998
392,Japan,137.469342343518,36.7673883259782,510878549.0259999
398,Kazakhstan,66.3759193479301,47.6414651951768,57230882.57500008
400,Jordan,36.9572888454724,31.3870648844491,19435315.87200001
404,Kenya,37.9530941126237,0.689918231837617,18440723.691000015
408,North Korea,127.337980565374,40.1919809147083,2046536.8959999976
410,South Korea,127.762245513576,36.4023867125441,366578823.297
414,Kuwait,47.5631110932018,29.281360965443,27143012.813000012
417,Kyrgyzstan,74.1753290346831,41.3569890543835,26844725.435
418,Laos,103.763758990264,18.1172827368732,7871078.572999999
422,Lebanon,35.8965194632474,33.9116017072208,12144630.677000001
426,Lesotho,28.2447531786422,-29.6016811692481,1698699.2290000012
428,Latvia,24.6936713256544,56.8138530475541,17572409.48199999
430,Liberia,-9.25898893549761,6.52012979398834,14715966.883000005
434,Libya,17.9113339245423,27.2029157716907,17071471.315000005
440,Lithuania,23.9460216050135,55.2943739341717,31891305.95500002
442,Luxembourg,6.10323033845887,49.7752345454236,23402640.517999977
446,"Macao SAR, China",113.546660735316,22.1868519976249,9962588.967000011
450,Madagascar,46.6849346683254,-19.0416361249304,3591360.0199999977
454,Malawi,34.2344118229888,-13.128986464184,2298985.6260000006
458,Malaysia,114.633303039928,3.67166085563878,202761258.19400012
462,Maldives,73.1007624514047,-0.606557716800992,3079736.5760000013
466,Mali,-4.34639984178115,17.1681462085848,4953222.379000004
470,Malta,14.4419224425084,35.8905226508993,8043365.134999999
478,Mauritania,-10.4950790450357,20.46673121282,2991762.077999999
480,Mauritius,57.5641567106654,-20.2814231747519,4590234.759
484,Mexico,-101.553997316301,23.8743606809359,469993212.3489995
490,"Other Asia, n.e.s. (Taiwan)",120.87313257172,23.6208897317477,233637695.4640002
496,Mongolia,103.398736032745,47.0864445460485,5266365.734000004
498,Moldova,28.3911118659413,47.0725674580696,6510016.076999997
